dataset,detector_backbone,augmentation_policy,selected_policy_name,selection_reason,fallback_used,donor_policy,synthesis_method,filter_policy,compatibility_enabled,labeled_fraction,num_seeds_total,num_seeds_valid,num_seeds_invalid,num_seeds,threshold_mode,threshold_calibration_method,auroc_mean,auroc_std,auroc_median,auroc_min,auroc_max,auprc_mean,auprc_std,auprc_median,auprc_min,auprc_max,best_point_f1_mean,best_point_f1_std,best_point_f1_median,best_point_f1_min,best_point_f1_max,event_precision_mean,event_precision_std,event_precision_median,event_precision_min,event_precision_max,event_recall_mean,event_recall_std,event_recall_median,event_recall_min,event_recall_max,event_f1_mean,event_f1_std,event_f1_median,event_f1_min,event_f1_max,false_positive_events_mean,false_positive_events_std,false_positive_events_median,false_positive_events_min,false_positive_events_max,num_synthetic_windows_mean,num_synthetic_points_mean,num_rejected_synthetic_windows_mean,metrics_valid_partial,metrics_valid_all
TSB-UAD-Public-v2,internal_classifier,groupwise_cross_dataset_all,groupwise_cross_dataset_all,fixed_policy,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,0.05,5,5,0,5,oracle_val,validation_best_f1,0.5924842818182742,0.0468384982440753,0.6109950291328482,0.528852256770458,0.6545723601665083,0.09030357730310781,0.0496537800214782,0.07077208592411838,0.03879076361386463,0.18458679281988677,0.10487341184049834,0.01932608567091441,0.09516129032258064,0.0835142809420411,0.13155136268343814,0.07759485901095622,0.0447074611364529,0.05704697986577181,0.03723404255319149,0.15917602996254682,0.21437785783080426,0.18489969602510872,0.1588785046728972,0.023178807947019868,0.5319148936170213,0.09478438328627678,0.05972157972881483,0.08143322475570033,0.028571428571428574,0.2073170731707317,324.8,147.54850050068282,281.0,171.0,542.0,44.2,1505.6,0.0,False,True
TSB-UAD-Public-v2,internal_classifier,groupwise_cross_dataset_compatible,groupwise_cross_dataset_compatible,fixed_policy,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.05,5,5,0,5,oracle_val,validation_best_f1,0.5811104700520628,0.05078322652927408,0.5717723860557177,0.5208412990241033,0.6469795189541709,0.09156810136706749,0.04980229157398977,0.07992731402648898,0.03832448482151496,0.1859891022567921,0.10358227201490604,0.04305546870773537,0.10978112175102599,0.045793301607255095,0.16940889701401585,0.08127804974304526,0.049724470306213686,0.06698564593301436,0.0343980343980344,0.17647058823529413,0.12428394100990392,0.12759900072298172,0.027972027972027972,0.010714285714285714,0.2978723404255319,0.05208945689735854,0.030359105512533787,0.036281179138321996,0.020202020202020204,0.10666666666666666,205.6,157.5139358913998,147.0,14.0,393.0,44.2,1505.6,0.0,False,True
TSB-UAD-Public-v2,internal_classifier,random_event_oversampling,random_event_oversampling,fixed_policy,False,,random_event_oversampling,no_filter,False,0.05,5,5,0,5,oracle_val,validation_best_f1,0.6022014560536634,0.038045731418891233,0.6073176246631043,0.5333349140973138,0.6399048666541063,0.08494561123798744,0.04651173871731683,0.07039967569073152,0.038342886656655015,0.17451461233305118,0.08745779018045531,0.019920232666390945,0.08480860135323014,0.05387593706236098,0.11010284331518451,0.06688810574403632,0.0433191203942982,0.04040404040404041,0.026143790849673203,0.14098360655737704,0.16833342262409304,0.09166861688177036,0.1702127659574468,0.013245033112582781,0.3006993006993007,0.08787512167857066,0.062123329212276736,0.05930807248764415,0.0199501246882793,0.1919642857142857,385.8,168.17895230973463,482.0,95.0,530.0,88.4,3011.2,0.0,False,True
TSB-UAD-Public-v2,internal_classifier,real_only,real_only,fixed_policy,False,,none,no_filter,False,0.05,5,5,0,5,oracle_val,validation_best_f1,0.6132135607875916,0.048333640411150625,0.6252313692590621,0.5309960544483198,0.6791872067813969,0.09500344574970422,0.05370596104775999,0.0787727350839698,0.038151962909461844,0.19708270650651713,0.1168690337419106,0.025922673477238103,0.11678029469980207,0.08720524162703296,0.14947138169886984,0.09776961850577333,0.06186141503886418,0.09836065573770492,0.006666666666666667,0.16493506493506493,0.1939218177405038,0.15166038547153396,0.17757009345794392,0.019867549668874173,0.44405594405594406,0.11434672964766979,0.09139514202659957,0.08333333333333333,0.012072434607645876,0.24053030303030304,370.2,190.43045974843415,376.0,55.0,643.0,0.0,0.0,0.0,False,True
TSB-UAD-Public-v2,lof,adaptive_groupwise_transfer,groupwise_cross_dataset_compatible,detector_family:density,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.05,5,5,0,5,synthetic_separation,synthetic_positive_separation,0.5092693986054264,0.06971012647696066,0.5246885303150132,0.3836637512635692,0.5847544374700935,0.04898882665082839,0.020450615441384427,0.03926728106559779,0.028418674832973514,0.08665840606347558,0.05879500399595481,0.02728361216281074,0.05473251028806585,0.018581523161476054,0.09873442179499566,0.03821699235580324,0.02337069312612602,0.041666666666666664,0.0,0.06976744186046512,0.06060818382254055,0.059129023834704274,0.04642857142857143,0.0,0.1702127659574468,0.03612735636137541,0.0192694425505172,0.048689138576779034,0.0,0.0509090909090909,151.2,100.62286022569623,161.0,1.0,273.0,44.2,1505.6,0.0,False,True
TSB-UAD-Public-v2,lof,groupwise_compatibility_strict,groupwise_compatibility_strict,fixed_policy,False,compatibility_strict,learned_prototype_event_time,strict,True,0.05,5,5,0,5,synthetic_separation,synthetic_positive_separation,0.5092693986054264,0.06971012647696066,0.5246885303150132,0.3836637512635692,0.5847544374700935,0.04898882665082839,0.020450615441384427,0.03926728106559779,0.028418674832973514,0.08665840606347558,0.057757111698661975,0.051227387841361736,0.055589870290302656,0.0,0.14814814814814814,0.11700481160115692,0.14483378706408337,0.06666666666666667,0.0,0.4,0.06442878947176538,0.05642719337121395,0.05,0.0,0.1702127659574468,0.052157531252731884,0.029359697785585847,0.05645161290322581,0.0,0.0888888888888889,131.4,103.27168053246737,162.0,5.0,273.0,1.4,64.0,42.8,False,True
TSB-UAD-Public-v2,lof,groupwise_cross_dataset_all,groupwise_cross_dataset_all,fixed_policy,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,0.05,5,5,0,5,synthetic_separation,synthetic_positive_separation,0.5092693986054264,0.06971012647696066,0.5246885303150132,0.3836637512635692,0.5847544374700935,0.04898882665082839,0.020450615441384427,0.03926728106559779,0.028418674832973514,0.08665840606347558,0.06467934094197847,0.014702674790259712,0.05992362675022031,0.04539068410245326,0.08613804905875641,0.044935813899799205,0.026385439875544262,0.041666666666666664,0.0,0.07692307692307693,0.08325256072223661,0.12002988305640756,0.02097902097902098,0.0,0.3191489361702128,0.03478553364010635,0.02511631785763005,0.03174603174603175,0.0,0.07246376811594203,127.2,124.59438189581422,86.0,1.0,352.0,44.2,1505.6,0.0,False,True
TSB-UAD-Public-v2,lof,groupwise_cross_dataset_compatible,groupwise_cross_dataset_compatible,fixed_policy,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.05,5,5,0,5,synthetic_separation,synthetic_positive_separation,0.5092693986054264,0.06971012647696066,0.5246885303150132,0.3836637512635692,0.5847544374700935,0.04898882665082839,0.020450615441384427,0.03926728106559779,0.028418674832973514,0.08665840606347558,0.05879500399595481,0.02728361216281074,0.05473251028806585,0.018581523161476054,0.09873442179499566,0.03821699235580324,0.02337069312612602,0.041666666666666664,0.0,0.06976744186046512,0.06060818382254055,0.059129023834704274,0.04642857142857143,0.0,0.1702127659574468,0.03612735636137541,0.0192694425505172,0.048689138576779034,0.0,0.0509090909090909,151.2,100.62286022569623,161.0,1.0,273.0,44.2,1505.6,0.0,False,True
TSB-UAD-Public-v2,lof,random_event_oversampling,random_event_oversampling,fixed_policy,False,,random_event_oversampling,no_filter,False,0.05,5,5,0,5,synthetic_separation,synthetic_positive_separation,0.5092693986054264,0.06971012647696066,0.5246885303150132,0.3836637512635692,0.5847544374700935,0.04898882665082839,0.020450615441384427,0.03926728106559779,0.028418674832973514,0.08665840606347558,0.06448900730801722,0.025478740841710534,0.07834000087923683,0.018870431893687707,0.08612927539774695,0.06025507590724982,0.04059387818322843,0.07692307692307693,0.0,0.11428571428571428,0.04303022115266726,0.06394487027808604,0.013245033112582781,0.0,0.1702127659574468,0.025083317376306303,0.01634825534984529,0.02373887240356083,0.0,0.04953560371517028,80.8,95.98208166111006,36.0,1.0,268.0,88.4,3011.2,0.0,False,True
TSB-UAD-Public-v2,lof,real_only,real_only,fixed_policy,False,,none,no_filter,False,0.05,5,5,0,5,synthetic_separation,synthetic_positive_separation,0.5092693986054264,0.06971012647696066,0.5246885303150132,0.3836637512635692,0.5847544374700935,0.04898882665082839,0.020450615441384427,0.03926728106559779,0.028418674832973514,0.08665840606347558,0.03518508653048444,0.04664171317802879,0.018453541260558804,0.0,0.12525458248472504,0.05793292340062759,0.08793058474390882,0.028368794326241134,0.0,0.2318840579710145,0.04686972601866219,0.06527287013578535,0.006993006993006993,0.0,0.1702127659574468,0.03032443965716817,0.03550230323181379,0.011299435028248588,0.0,0.09169054441260745,79.6,100.58349765244793,53.0,0.0,274.0,0.0,0.0,0.0,False,True
TSB-UAD-Public-v2,ocsvm,adaptive_groupwise_transfer,groupwise_cross_dataset_compatible,detector_family:density,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.05,5,5,0,5,fp_aware_synthetic_separation,fp_aware_synthetic_separation,0.44621973583968444,0.042355275795645485,0.42491997529078085,0.400470902828343,0.5126218043003935,0.05962689081933485,0.005667778766055933,0.06314395980419432,0.04905600149473513,0.0643831538763889,0.03357452955459711,0.03305684750409596,0.023223409196470042,0.0,0.07936,0.004878048780487805,0.009756097560975611,0.0,0.0,0.024390243902439025,0.0014285714285714286,0.002857142857142857,0.0,0.0,0.007142857142857143,0.002209944751381215,0.004419889502762431,0.0,0.0,0.011049723756906077,16.4,31.80314449861837,1.0,0.0,80.0,44.2,1505.6,0.0,False,True
TSB-UAD-Public-v2,ocsvm,groupwise_compatibility_strict,groupwise_compatibility_strict,fixed_policy,False,compatibility_strict,learned_prototype_event_time,strict,True,0.05,5,5,0,5,fp_aware_synthetic_separation,fp_aware_synthetic_separation,0.44621973583968444,0.042355275795645485,0.42491997529078085,0.400470902828343,0.5126218043003935,0.05962689081933485,0.005667778766055933,0.06314395980419432,0.04905600149473513,0.0643831538763889,0.03357452955459711,0.03305684750409596,0.023223409196470042,0.0,0.07936,0.004878048780487805,0.009756097560975611,0.0,0.0,0.024390243902439025,0.0014285714285714286,0.002857142857142857,0.0,0.0,0.007142857142857143,0.002209944751381215,0.004419889502762431,0.0,0.0,0.011049723756906077,16.4,31.80314449861837,1.0,0.0,80.0,1.4,64.0,42.8,False,True
TSB-UAD-Public-v2,ocsvm,groupwise_cross_dataset_all,groupwise_cross_dataset_all,fixed_policy,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,0.05,5,5,0,5,fp_aware_synthetic_separation,fp_aware_synthetic_separation,0.44621973583968444,0.042355275795645485,0.42491997529078085,0.400470902828343,0.5126218043003935,0.05962689081933485,0.005667778766055933,0.06314395980419432,0.04905600149473513,0.0643831538763889,0.03357452955459711,0.03305684750409596,0.023223409196470042,0.0,0.07936,0.004878048780487805,0.009756097560975611,0.0,0.0,0.024390243902439025,0.0014285714285714286,0.002857142857142857,0.0,0.0,0.007142857142857143,0.002209944751381215,0.004419889502762431,0.0,0.0,0.011049723756906077,16.4,31.80314449861837,1.0,0.0,80.0,44.2,1505.6,0.0,False,True
TSB-UAD-Public-v2,ocsvm,groupwise_cross_dataset_compatible,groupwise_cross_dataset_compatible,fixed_policy,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.05,5,5,0,5,fp_aware_synthetic_separation,fp_aware_synthetic_separation,0.44621973583968444,0.042355275795645485,0.42491997529078085,0.400470902828343,0.5126218043003935,0.05962689081933485,0.005667778766055933,0.06314395980419432,0.04905600149473513,0.0643831538763889,0.03357452955459711,0.03305684750409596,0.023223409196470042,0.0,0.07936,0.004878048780487805,0.009756097560975611,0.0,0.0,0.024390243902439025,0.0014285714285714286,0.002857142857142857,0.0,0.0,0.007142857142857143,0.002209944751381215,0.004419889502762431,0.0,0.0,0.011049723756906077,16.4,31.80314449861837,1.0,0.0,80.0,44.2,1505.6,0.0,False,True
TSB-UAD-Public-v2,ocsvm,random_event_oversampling,random_event_oversampling,fixed_policy,False,,random_event_oversampling,no_filter,False,0.05,5,5,0,5,fp_aware_synthetic_separation,fp_aware_synthetic_separation,0.44621973583968444,0.042355275795645485,0.42491997529078085,0.400470902828343,0.5126218043003935,0.05962689081933485,0.005667778766055933,0.06314395980419432,0.04905600149473513,0.0643831538763889,0.035657059286107,0.032664810659776854,0.03363605785401951,0.0,0.07936,0.00975609756097561,0.019512195121951223,0.0,0.0,0.04878048780487805,0.0014285714285714286,0.002857142857142857,0.0,0.0,0.007142857142857143,0.0024922118380062306,0.004984423676012461,0.0,0.0,0.012461059190031152,8.2,15.406492138056604,1.0,0.0,39.0,88.4,3011.2,0.0,False,True
TSB-UAD-Public-v2,ocsvm,real_only,real_only,fixed_policy,False,,none,no_filter,False,0.05,5,5,0,5,fp_aware_synthetic_separation,fp_aware_synthetic_separation,0.44621973583968444,0.042355275795645485,0.42491997529078085,0.400470902828343,0.5126218043003935,0.05962689081933485,0.005667778766055933,0.06314395980419432,0.04905600149473513,0.0643831538763889,0.03357452955459711,0.03305684750409596,0.023223409196470042,0.0,0.07936,0.004878048780487805,0.009756097560975611,0.0,0.0,0.024390243902439025,0.0014285714285714286,0.002857142857142857,0.0,0.0,0.007142857142857143,0.002209944751381215,0.004419889502762431,0.0,0.0,0.011049723756906077,16.4,31.80314449861837,1.0,0.0,80.0,0.0,0.0,0.0,False,True
TSB-UAD-Public-v2,timesnet,adaptive_groupwise_transfer,groupwise_cross_dataset_all,detector_family:broad,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,0.05,5,5,0,5,fp_aware_synthetic_separation,fp_aware_synthetic_separation,0.464559427286388,0.08978884222034415,0.4553008160596902,0.3505979366921633,0.589821131620087,0.04503048874374658,0.013442922285296973,0.035565977338790855,0.033284147372052195,0.06558033568906203,0.0504717461293598,0.0667731003746215,0.001282051282051282,0.0,0.16742406122937095,0.175,0.21794494717703367,0.0,0.0,0.5,0.004012016021361815,0.0049327158526788996,0.0,0.0,0.010714285714285714,0.007836391437308868,0.009629689728031354,0.0,0.0,0.02083333333333333,1.2,1.9390719429665317,0.0,0.0,5.0,44.2,1505.6,0.0,False,True
TSB-UAD-Public-v2,timesnet,groupwise_compatibility_strict,groupwise_compatibility_strict,fixed_policy,False,compatibility_strict,learned_prototype_event_time,strict,True,0.05,5,5,0,5,fp_aware_synthetic_separation,fp_aware_synthetic_separation,0.464559427286388,0.08978884222034415,0.4553008160596902,0.3505979366921633,0.589821131620087,0.04503048874374658,0.013442922285296973,0.035565977338790855,0.033284147372052195,0.06558033568906203,0.0504717461293598,0.0667731003746215,0.001282051282051282,0.0,0.16742406122937095,0.175,0.21794494717703367,0.0,0.0,0.5,0.004012016021361815,0.0049327158526788996,0.0,0.0,0.010714285714285714,0.007836391437308868,0.009629689728031354,0.0,0.0,0.02083333333333333,1.2,1.9390719429665317,0.0,0.0,5.0,1.4,64.0,42.8,False,True
TSB-UAD-Public-v2,timesnet,groupwise_cross_dataset_all,groupwise_cross_dataset_all,fixed_policy,False,cross_dataset_all,learned_prototype_event_time,no_filter,False,0.05,5,5,0,5,fp_aware_synthetic_separation,fp_aware_synthetic_separation,0.464559427286388,0.08978884222034415,0.4553008160596902,0.3505979366921633,0.589821131620087,0.04503048874374658,0.013442922285296973,0.035565977338790855,0.033284147372052195,0.06558033568906203,0.0504717461293598,0.0667731003746215,0.001282051282051282,0.0,0.16742406122937095,0.175,0.21794494717703367,0.0,0.0,0.5,0.004012016021361815,0.0049327158526788996,0.0,0.0,0.010714285714285714,0.007836391437308868,0.009629689728031354,0.0,0.0,0.02083333333333333,1.2,1.9390719429665317,0.0,0.0,5.0,44.2,1505.6,0.0,False,True
TSB-UAD-Public-v2,timesnet,groupwise_cross_dataset_compatible,groupwise_cross_dataset_compatible,fixed_policy,False,cross_dataset_compatible,learned_prototype_event_time,no_filter,True,0.05,5,5,0,5,fp_aware_synthetic_separation,fp_aware_synthetic_separation,0.464559427286388,0.08978884222034415,0.4553008160596902,0.3505979366921633,0.589821131620087,0.04503048874374658,0.013442922285296973,0.035565977338790855,0.033284147372052195,0.06558033568906203,0.0504717461293598,0.0667731003746215,0.001282051282051282,0.0,0.16742406122937095,0.175,0.21794494717703367,0.0,0.0,0.5,0.004012016021361815,0.0049327158526788996,0.0,0.0,0.010714285714285714,0.007836391437308868,0.009629689728031354,0.0,0.0,0.02083333333333333,1.2,1.9390719429665317,0.0,0.0,5.0,44.2,1505.6,0.0,False,True
TSB-UAD-Public-v2,timesnet,random_event_oversampling,random_event_oversampling,fixed_policy,False,,random_event_oversampling,no_filter,False,0.05,5,5,0,5,fp_aware_synthetic_separation,fp_aware_synthetic_separation,0.464559427286388,0.08978884222034415,0.4553008160596902,0.3505979366921633,0.589821131620087,0.04503048874374658,0.013442922285296973,0.035565977338790855,0.033284147372052195,0.06558033568906203,0.04908246799112506,0.06435377781802726,0.001282051282051282,0.0,0.16047767053819728,0.13125,0.1940521837032503,0.0,0.0,0.5,0.0054405874499332445,0.007186396382692423,0.0,0.0,0.017857142857142856,0.010079981180898612,0.013083780611131541,0.0,0.0,0.03205128205128205,5.6,10.707007051459337,0.0,0.0,27.0,88.4,3011.2,0.0,False,True
TSB-UAD-Public-v2,timesnet,real_only,real_only,fixed_policy,False,,none,no_filter,False,0.05,5,5,0,5,fp_aware_synthetic_separation,fp_aware_synthetic_separation,0.464559427286388,0.08978884222034415,0.4553008160596902,0.3505979366921633,0.589821131620087,0.04503048874374658,0.013442922285296973,0.035565977338790855,0.033284147372052195,0.06558033568906203,0.0504717461293598,0.0667731003746215,0.001282051282051282,0.0,0.16742406122937095,0.175,0.21794494717703367,0.0,0.0,0.5,0.004012016021361815,0.0049327158526788996,0.0,0.0,0.010714285714285714,0.007836391437308868,0.009629689728031354,0.0,0.0,0.02083333333333333,1.2,1.9390719429665317,0.0,0.0,5.0,0.0,0.0,0.0,False,True
